"","X","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"63",63,"RT @MeerraChopra: Its october and still raining in mumbai. Crazy weather! Stuck at home <U+00ED><U+00A0><U+00BD><U+00ED><U+00B8><U+00A1><U+00ED><U+00A0><U+00BD><U+00ED><U+00B8><U+00A1><U+00ED><U+00A0><U+00BD><U+00ED><U+00B8><U+00A1>. #rains #dontlike",FALSE,0,NA,"2017-12-11 05:16:26",FALSE,NA,940087859385532416,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IAmShubhammK16",5,TRUE,FALSE,NA,NA
"64",64,"RT @LalitBhojwani: Baba Ramdev<U+00E2><U+20AC><U+2122>s Patanjali to diversify into solar power business #TuesdayThoughts #MumbaiRains #WorldSoilDay #TravelBan Au<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-11 05:14:45",FALSE,NA,940087436809347072,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","InderThe",73,TRUE,FALSE,NA,NA
"65",65,"#MumbaiWeather Mostly Sunny today! With a high of 28C and a low of 22C.",FALSE,0,NA,"2017-12-11 05:00:31",FALSE,NA,940083855385444352,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","MyMumbaiWeather",0,FALSE,FALSE,NA,NA
"66",66,"RT @Shashipedia: Rahul Gandhi became Party President and #MumbaiRains <U+00ED><U+00A0><U+00BE><U+00ED><U+00B4><U+201D>",FALSE,0,NA,"2017-12-11 04:39:39",FALSE,NA,940078603957501952,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sameer99324730",1,TRUE,FALSE,NA,NA
"67",67,"RT @radhika1705: It<U+00E2><U+20AC><U+2122>s a beautiful day. Sea is calm...Juhu beach right now #CycloneOckhi #mumbairains @RidlrMUM @TrendsMumbai @SkymetWeather<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-11 03:02:05",FALSE,NA,940054050770272256,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","alpeshtwitting",5,TRUE,FALSE,NA,NA
"68",68,"#MumbaiWeather - Sunrise: December 11, 2017 at 07:01AM Partly Cloudy today! With a high of: 28C and a low of:22C<U+00E2><U+20AC><U+00A6> https://t.co/zDi8UOsHem",FALSE,0,NA,"2017-12-11 02:30:11",TRUE,NA,940046022557949952,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","iamsdadia",0,FALSE,FALSE,NA,NA
"69",69,"Poor visibility forced the pilot to stay put at the #MumbaiRains 
airport till about 3pm, leaving ministers and off<U+00E2><U+20AC><U+00A6> https://t.co/pqYRaeU1Qo",FALSE,0,NA,"2017-12-11 02:00:34",TRUE,NA,940038569082548224,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","indiatimes",0,FALSE,FALSE,NA,NA
"71",71,"RT @Sonja_Seear: <U+00E2><U+20AC><U+0153>@Peachtreespeaks: A scene from #rains #MumbaiRains #artfriends #Art #Mumbai #painting #watercolour http://t.co/p9zqEbrugX<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-10 23:08:04",FALSE,NA,939995155679019008,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ercanagay",288,TRUE,FALSE,NA,NA
"72",72,"#MumbaiWeather 11-Dec-17, 4:00 AM
Haze 
Temperature is 25 <U+00C2><U+00B0>C 
Humidity: 83%
Wind status: Calm",FALSE,0,NA,"2017-12-10 22:30:46",FALSE,NA,939985770688872448,NA,"<a href=""http://www.swapnil.tk"" rel=""nofollow"">MumbaiWeatherNow</a>","MumbaiWeatherNw",0,FALSE,FALSE,NA,NA
"73",73,"#MumbaiWeather 11-Dec-17, 3:00 AM
Haze 
Temperature is 25 <U+00C2><U+00B0>C 
Humidity: 83%
Wind status: Calm",FALSE,0,NA,"2017-12-10 21:30:46",FALSE,NA,939970671076970496,NA,"<a href=""http://www.swapnil.tk"" rel=""nofollow"">MumbaiWeatherNow</a>","MumbaiWeatherNw",0,FALSE,FALSE,NA,NA
"74",74,"#MumbaiWeather 11-Dec-17, 2:00 AM
Haze 
Temperature is 25 <U+00C2><U+00B0>C 
Humidity: 83%
Wind status: Calm",FALSE,0,NA,"2017-12-10 20:30:46",FALSE,NA,939955571444219904,NA,"<a href=""http://www.swapnil.tk"" rel=""nofollow"">MumbaiWeatherNow</a>","MumbaiWeatherNw",0,FALSE,FALSE,NA,NA
"75",75,"#MumbaiWeather 11-Dec-17, 1:00 AM
Haze 
Temperature is 25 <U+00C2><U+00B0>C 
Humidity: 83%
Wind status: Calm",FALSE,0,NA,"2017-12-10 19:30:46",FALSE,NA,939940472524386304,NA,"<a href=""http://www.swapnil.tk"" rel=""nofollow"">MumbaiWeatherNow</a>","MumbaiWeatherNw",0,FALSE,FALSE,NA,NA
"76",76,"#MumbaiWeather 11-Dec-17, 12:00 AM
Haze 
Temperature is 25 <U+00C2><U+00B0>C 
Humidity: 83%
Wind status: From the North at 5 MPH",FALSE,0,NA,"2017-12-10 18:30:46",FALSE,NA,939925372472246272,NA,"<a href=""http://www.swapnil.tk"" rel=""nofollow"">MumbaiWeatherNow</a>","MumbaiWeatherNw",0,FALSE,FALSE,NA,NA
"77",77,"RT @ravibhatia333: There Are Few Things You Learn BEST in the Storm <U+00E2><U+203A><U+02C6>. #gameofthrones #mumbairains #STAYSTRONG #staysafe #loveall #mumbaifi<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-10 18:28:34",FALSE,NA,939924817263890432,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Crazylover_ravi",22,TRUE,FALSE,NA,NA
"78",78,"RT @nishtha_khare: #MumbaiRains
In our Scripture, it is mentioned that ""starvation will nt lead to salvation"" then there is no point of fas<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-10 17:35:39",FALSE,NA,939911501678182400,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jethaars2",186,TRUE,FALSE,NA,NA
"79",79,"#MumbaiWeather 10-Dec-17, 11:00 PM
Haze 
Temperature is 26 <U+00C2><U+00B0>C 
Humidity: 78%
Wind status: From the NNW at 6 MPH",FALSE,0,NA,"2017-12-10 17:30:46",FALSE,NA,939910271262322688,NA,"<a href=""http://www.swapnil.tk"" rel=""nofollow"">MumbaiWeatherNow</a>","MumbaiWeatherNw",0,FALSE,FALSE,NA,NA
"80",80,"#MumbaiWeather 10-Dec-17, 10:00 PM
Haze 
Temperature is 26 <U+00C2><U+00B0>C 
Humidity: 83%
Wind status: From the NW at 5 MPH",FALSE,0,NA,"2017-12-10 16:30:45",FALSE,NA,939895171281326080,NA,"<a href=""http://www.swapnil.tk"" rel=""nofollow"">MumbaiWeatherNow</a>","MumbaiWeatherNw",0,FALSE,FALSE,NA,NA
"81",81,"RT @iimcomic: The cyclone that hit Kerala is in Mumbai now. 

It<U+00E2><U+20AC><U+2122>s called Ockhi coz, it left Kochi in disarray.

#MumbaiRains",FALSE,0,NA,"2017-12-10 15:36:01",FALSE,NA,939881396998348800,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","anant_d",38,TRUE,FALSE,NA,NA
"82",82,"#MumbaiWeather 10-Dec-17, 9:00 PM
Haze 
Temperature is 26 <U+00C2><U+00B0>C 
Humidity: 83%
Wind status: From the WNW at 8 MPH",FALSE,0,NA,"2017-12-10 15:30:46",FALSE,NA,939880074735521792,NA,"<a href=""http://www.swapnil.tk"" rel=""nofollow"">MumbaiWeatherNow</a>","MumbaiWeatherNw",0,FALSE,FALSE,NA,NA
"83",83,"RT @ICICILombard: Ensure that you and your loved ones are safe with ICICI Lombard. #MumbaiRains https://t.co/LqnUKlzW7u",FALSE,0,NA,"2017-12-10 15:24:37",FALSE,NA,939878528140660736,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","seemas2408",2,TRUE,FALSE,NA,NA
"84",84,"RT @GyanGanga6: Aaj Tak Exposed By Public 
<U+00ED><U+00A0><U+00BD><U+00ED><U+00B1><U+2021><U+00ED><U+00A0><U+00BD><U+00ED><U+00B1><U+2021><U+00ED><U+00A0><U+00BD><U+00ED><U+00B1><U+2021>
https://t.co/uGXrIoVnOw

#MumbaiRains
#WorldSmileDay
#PiPa
#PHOTOS
#Sasikala https://t.co/e2<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-10 15:10:02",FALSE,NA,939874857625436160,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Priyank58243982",260,TRUE,FALSE,NA,NA
"85",85,"RT @GyanGanga6: Aaj Tak Exposed By Public 
<U+00ED><U+00A0><U+00BD><U+00ED><U+00B1><U+2021><U+00ED><U+00A0><U+00BD><U+00ED><U+00B1><U+2021><U+00ED><U+00A0><U+00BD><U+00ED><U+00B1><U+2021>
https://t.co/uGXrIoVnOw

#MumbaiRains
#WorldSmileDay
#PiPa
#PHOTOS
#Sasikala https://t.co/e2<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-10 15:07:46",FALSE,NA,939874286562549760,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vijendr19703796",260,TRUE,FALSE,NA,NA
"86",86,"Finally December has started behaving like december. #mumbaiweather #decemberfeels #christmas",FALSE,1,NA,"2017-12-10 15:03:32",FALSE,NA,939873219363799040,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SajitaITawde",0,FALSE,FALSE,NA,NA
"87",87,"RT @GyanGanga6: Aaj Tak Exposed By Public 
<U+00ED><U+00A0><U+00BD><U+00ED><U+00B1><U+2021><U+00ED><U+00A0><U+00BD><U+00ED><U+00B1><U+2021><U+00ED><U+00A0><U+00BD><U+00ED><U+00B1><U+2021>
https://t.co/uGXrIoVnOw

#MumbaiRains
#WorldSmileDay
#PiPa
#PHOTOS
#Sasikala https://t.co/e2<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-10 14:39:34",FALSE,NA,939867188357246976,NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","KamatSudheer",260,TRUE,FALSE,NA,NA
"88",88,"RT @GyanGanga6: Aaj Tak Exposed By Public 
<U+00ED><U+00A0><U+00BD><U+00ED><U+00B1><U+2021><U+00ED><U+00A0><U+00BD><U+00ED><U+00B1><U+2021><U+00ED><U+00A0><U+00BD><U+00ED><U+00B1><U+2021>
https://t.co/uGXrIoVnOw

#MumbaiRains
#WorldSmileDay
#PiPa
#PHOTOS
#Sasikala https://t.co/e2<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-10 14:36:47",FALSE,NA,939866487929544704,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VijayKu12800414",260,TRUE,FALSE,NA,NA
"89",89,"#MumbaiWeather 10-Dec-17, 8:00 PM
Haze 
Temperature is 26 <U+00C2><U+00B0>C 
Humidity: 83%
Wind status: From the WNW at 7 MPH",FALSE,0,NA,"2017-12-10 14:30:45",FALSE,NA,939864971336343552,NA,"<a href=""http://www.swapnil.tk"" rel=""nofollow"">MumbaiWeatherNow</a>","MumbaiWeatherNw",0,FALSE,FALSE,NA,NA
"90",90,"@mohituraina an unannounced chat , just like Mumbai rains . Kaise?",FALSE,0,"mohituraina","2017-12-10 14:20:10",FALSE,NA,939862307609309184,135410963,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PoojaGS15",0,FALSE,FALSE,NA,NA
"91",91,"RT @ManishLawaniya7: Twitter battle
Vote Now <U+00ED><U+00A0><U+00BD><U+00ED><U+00B1><U+2021><U+00ED><U+00A0><U+00BD><U+00ED><U+00B1><U+2021><U+00ED><U+00A0><U+00BD><U+00ED><U+00B1><U+2021><U+00ED><U+00A0><U+00BD><U+00ED><U+00B1><U+2021><U+00ED><U+00A0><U+00BD><U+00ED><U+00B1><U+2021><U+00ED><U+00A0><U+00BD><U+00ED><U+00B1><U+2021>
#GujaratFinalPoll 
#INDvGER
#MumbaiRains
#<U+00E0><U+00A4><U+00B9><U+00E0><U+00A4><U+00AE>_<U+00E0><U+00A4><U+0161><U+00E0><U+00A5><U+02C6><U+00E0><U+00A4><U+00A8>_<U+00E0><U+00A4><U+00B8><U+00E0><U+00A5><U+2021>_<U+00E0><U+00A4><U+00A8><U+00E0><U+00A4><U+00B9><U+00E0><U+00A5><U+20AC><U+00E0><U+00A4><U+201A>_<U+00E0><U+00A4><U+00AC><U+00E0><U+00A5><U+02C6><U+00E0><U+00A4><U+00A0><U+00E0><U+00A5><U+2021><U+00E0><U+00A4><U+201A><U+00E0><U+00A4><U+2014><U+00E0><U+00A5><U+2021>
#ShashiKapoor
#Gujarat<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-10 14:16:44",FALSE,NA,939861443641593856,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ManishLawaniya8",25,TRUE,FALSE,NA,NA
"92",92,"RT @TroluKejri: #SmogInDelhi But Rains In Mumbai. Rain In Delhi Could Really Improve The Air Quality But Indra Dev Doesn't Want It. Modi Ji<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-10 14:01:05",FALSE,NA,939857504091041792,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","imsubrk",317,TRUE,FALSE,NA,NA
"93",93,"RT @ZeeStudio: Some days, you just wish you could be a Transformer.
No cab? No problem.
#MumbaiRains https://t.co/SDTxP5TYlK",FALSE,0,NA,"2017-12-10 13:51:13",FALSE,NA,939855023722205184,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TanavK89",5,TRUE,FALSE,NA,NA
"94",94,"#MumbaiWeather 10-Dec-17, 7:00 PM
Haze 
Temperature is 26 <U+00C2><U+00B0>C 
Humidity: 83%
Wind status: From the WNW at 7 MPH",FALSE,0,NA,"2017-12-10 13:30:45",FALSE,NA,939849871590285312,NA,"<a href=""http://www.swapnil.tk"" rel=""nofollow"">MumbaiWeatherNow</a>","MumbaiWeatherNw",0,FALSE,FALSE,NA,NA
"95",95,"RT @LalitBhojwani: Baba Ramdev<U+00E2><U+20AC><U+2122>s Patanjali to diversify into solar power business #TuesdayThoughts #MumbaiRains #WorldSoilDay #TravelBan Au<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-10 12:59:58",FALSE,NA,939842123842514944,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CyclebikePro",73,TRUE,FALSE,NA,NA
"96",96,"#MumbaiWeather 10-Dec-17, 6:00 PM
Haze 
Temperature is 27 <U+00C2><U+00B0>C 
Humidity: 79%
Wind status: From the NW at 9 MPH",FALSE,0,NA,"2017-12-10 12:30:45",FALSE,NA,939834772464922624,NA,"<a href=""http://www.swapnil.tk"" rel=""nofollow"">MumbaiWeatherNow</a>","MumbaiWeatherNw",0,FALSE,FALSE,NA,NA
"97",97,"#MumbaiWeather 10-Dec-17, 5:00 PM
Haze 
Temperature is 29 <U+00C2><U+00B0>C 
Humidity: 70%
Wind status: From the West at 7 MPH",FALSE,0,NA,"2017-12-10 11:30:45",FALSE,NA,939819671431217152,NA,"<a href=""http://www.swapnil.tk"" rel=""nofollow"">MumbaiWeatherNow</a>","MumbaiWeatherNw",0,FALSE,FALSE,NA,NA
"98",98,"RT @ManishLawaniya7: Twitter battle
Vote Now <U+00ED><U+00A0><U+00BD><U+00ED><U+00B1><U+2021><U+00ED><U+00A0><U+00BD><U+00ED><U+00B1><U+2021><U+00ED><U+00A0><U+00BD><U+00ED><U+00B1><U+2021><U+00ED><U+00A0><U+00BD><U+00ED><U+00B1><U+2021><U+00ED><U+00A0><U+00BD><U+00ED><U+00B1><U+2021><U+00ED><U+00A0><U+00BD><U+00ED><U+00B1><U+2021>
#GujaratFinalPoll 
#INDvGER
#MumbaiRains
#<U+00E0><U+00A4><U+00B9><U+00E0><U+00A4><U+00AE>_<U+00E0><U+00A4><U+0161><U+00E0><U+00A5><U+02C6><U+00E0><U+00A4><U+00A8>_<U+00E0><U+00A4><U+00B8><U+00E0><U+00A5><U+2021>_<U+00E0><U+00A4><U+00A8><U+00E0><U+00A4><U+00B9><U+00E0><U+00A5><U+20AC><U+00E0><U+00A4><U+201A>_<U+00E0><U+00A4><U+00AC><U+00E0><U+00A5><U+02C6><U+00E0><U+00A4><U+00A0><U+00E0><U+00A5><U+2021><U+00E0><U+00A4><U+201A><U+00E0><U+00A4><U+2014><U+00E0><U+00A5><U+2021>
#ShashiKapoor
#Gujarat<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-10 10:46:10",FALSE,NA,939808453492580352,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rathod1Bhushan",25,TRUE,FALSE,NA,NA
"99",99,"@_tanmay_ worse than Mumbai Rains?",FALSE,0,"_tanmay_","2017-12-10 10:42:03",FALSE,939806775909519360,939807416195072000,83090140,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SidRossoneri",0,FALSE,FALSE,NA,NA
"100",100,"RT @shivyapathania: When you reach home after being stuck in heavy rainfall #mumbairains #glad",FALSE,0,NA,"2017-12-10 10:31:05",FALSE,NA,939804657076989952,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EsratTanha",16,TRUE,FALSE,NA,NA
"101",101,"#MumbaiWeather 10-Dec-17, 4:00 PM
Haze 
Temperature is 29 <U+00C2><U+00B0>C 
Humidity: 66%
Wind status: From the WNW at 8 MPH",FALSE,0,NA,"2017-12-10 10:30:45",FALSE,NA,939804571710382080,NA,"<a href=""http://www.swapnil.tk"" rel=""nofollow"">MumbaiWeatherNow</a>","MumbaiWeatherNw",0,FALSE,FALSE,NA,NA
"102",102,"RT @ManishLawaniya7: Twitter battle
Vote Now <U+00ED><U+00A0><U+00BD><U+00ED><U+00B1><U+2021><U+00ED><U+00A0><U+00BD><U+00ED><U+00B1><U+2021><U+00ED><U+00A0><U+00BD><U+00ED><U+00B1><U+2021><U+00ED><U+00A0><U+00BD><U+00ED><U+00B1><U+2021><U+00ED><U+00A0><U+00BD><U+00ED><U+00B1><U+2021><U+00ED><U+00A0><U+00BD><U+00ED><U+00B1><U+2021>
#GujaratFinalPoll 
#INDvGER
#MumbaiRains
#<U+00E0><U+00A4><U+00B9><U+00E0><U+00A4><U+00AE>_<U+00E0><U+00A4><U+0161><U+00E0><U+00A5><U+02C6><U+00E0><U+00A4><U+00A8>_<U+00E0><U+00A4><U+00B8><U+00E0><U+00A5><U+2021>_<U+00E0><U+00A4><U+00A8><U+00E0><U+00A4><U+00B9><U+00E0><U+00A5><U+20AC><U+00E0><U+00A4><U+201A>_<U+00E0><U+00A4><U+00AC><U+00E0><U+00A5><U+02C6><U+00E0><U+00A4><U+00A0><U+00E0><U+00A5><U+2021><U+00E0><U+00A4><U+201A><U+00E0><U+00A4><U+2014><U+00E0><U+00A5><U+2021>
#ShashiKapoor
#Gujarat<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-10 10:25:37",FALSE,NA,939803279432695808,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JNChandra5",25,TRUE,FALSE,NA,NA
"103",103,"BMC blames tree<U+00E2><U+20AC><U+2122>s proximity to well, rains - Mumbai Mirror -  https://t.co/QVJT5sKfCv via @mumbaimirror",FALSE,0,NA,"2017-12-10 09:48:06",FALSE,NA,939793840029892608,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bandra_news",0,FALSE,FALSE,NA,NA
"104",104,"#MumbaiWeather 10-Dec-17, 3:00 PM
Haze 
Temperature is 29 <U+00C2><U+00B0>C 
Humidity: 70%
Wind status: From the WNW at 9 MPH",FALSE,0,NA,"2017-12-10 09:30:45",FALSE,NA,939789471670661120,NA,"<a href=""http://www.swapnil.tk"" rel=""nofollow"">MumbaiWeatherNow</a>","MumbaiWeatherNw",0,FALSE,FALSE,NA,NA
"105",105,"#MumbaiSmog #Mumbai #mumbaiweather #Asthma #AirPollution #airpollution #AirQuality address it with @amfahindia https://t.co/NKZw0w5fD9",FALSE,0,NA,"2017-12-10 08:44:34",FALSE,NA,939777850789392384,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","amfahindia",0,FALSE,FALSE,NA,NA
"106",106,"RT @juniorbachchan: Happy National Sports Day. 
Today<U+00E2><U+20AC><U+2122>s sport of choice is swimming. Enjoy! #MumbaiRains",FALSE,0,NA,"2017-12-10 08:36:46",FALSE,NA,939775888572518400,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Queen37120411",390,TRUE,FALSE,NA,NA
"107",107,"RT @nishtha_khare: #MumbaiRains
In our Scripture, it is mentioned that ""starvation will nt lead to salvation"" then there is no point of fas<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-10 08:33:07",FALSE,NA,939774970279862272,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jaruri_suchna7",186,TRUE,FALSE,NA,NA
"108",108,"#MumbaiWeather 10-Dec-17, 2:00 PM
Haze 
Temperature is 29 <U+00C2><U+00B0>C 
Humidity: 70%
Wind status: From the West at 9 MPH",FALSE,0,NA,"2017-12-10 08:30:45",FALSE,NA,939774372700504064,NA,"<a href=""http://www.swapnil.tk"" rel=""nofollow"">MumbaiWeatherNow</a>","MumbaiWeatherNw",0,FALSE,FALSE,NA,NA
"109",109,"RT @nishtha_khare: #MumbaiRains
In our Scripture, it is mentioned that ""starvation will nt lead to salvation"" then there is no point of fas<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-10 08:23:24",FALSE,NA,939772525524873216,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jaruri_suchna6",186,TRUE,FALSE,NA,NA
"110",110,"RT @Agpworld: Don't let #MumbaiRains dampen your mood! 
The most anticipated theatre festival is coming to town from next weekend! #AGPWorl<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-10 08:14:34",FALSE,NA,939770302958940160,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","MumbaiOpera",10,TRUE,FALSE,NA,NA
"111",111,"RT @CNBCTV18Live: Mumbai witnesses rains, hailstorms as Cyclone Ockhi approaches. @Manisha3005 with details #MumbaiRains https://t.co/XCBQK<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-10 08:13:58",FALSE,NA,939770150408019968,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hitesh09558632",16,TRUE,FALSE,NA,NA
"112",112,"RT @ManishLawaniya7: Twitter battle
Vote Now <U+00ED><U+00A0><U+00BD><U+00ED><U+00B1><U+2021><U+00ED><U+00A0><U+00BD><U+00ED><U+00B1><U+2021><U+00ED><U+00A0><U+00BD><U+00ED><U+00B1><U+2021><U+00ED><U+00A0><U+00BD><U+00ED><U+00B1><U+2021><U+00ED><U+00A0><U+00BD><U+00ED><U+00B1><U+2021><U+00ED><U+00A0><U+00BD><U+00ED><U+00B1><U+2021>
#GujaratFinalPoll 
#INDvGER
#MumbaiRains
#<U+00E0><U+00A4><U+00B9><U+00E0><U+00A4><U+00AE>_<U+00E0><U+00A4><U+0161><U+00E0><U+00A5><U+02C6><U+00E0><U+00A4><U+00A8>_<U+00E0><U+00A4><U+00B8><U+00E0><U+00A5><U+2021>_<U+00E0><U+00A4><U+00A8><U+00E0><U+00A4><U+00B9><U+00E0><U+00A5><U+20AC><U+00E0><U+00A4><U+201A>_<U+00E0><U+00A4><U+00AC><U+00E0><U+00A5><U+02C6><U+00E0><U+00A4><U+00A0><U+00E0><U+00A5><U+2021><U+00E0><U+00A4><U+201A><U+00E0><U+00A4><U+2014><U+00E0><U+00A5><U+2021>
#ShashiKapoor
#Gujarat<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-10 07:54:39",FALSE,NA,939765286789509120,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jinendra_surana",25,TRUE,FALSE,NA,NA
"113",113,"RT @ManishLawaniya7: Twitter battle
Vote Now <U+00ED><U+00A0><U+00BD><U+00ED><U+00B1><U+2021><U+00ED><U+00A0><U+00BD><U+00ED><U+00B1><U+2021><U+00ED><U+00A0><U+00BD><U+00ED><U+00B1><U+2021><U+00ED><U+00A0><U+00BD><U+00ED><U+00B1><U+2021><U+00ED><U+00A0><U+00BD><U+00ED><U+00B1><U+2021><U+00ED><U+00A0><U+00BD><U+00ED><U+00B1><U+2021>
#GujaratFinalPoll 
#INDvGER
#MumbaiRains
#<U+00E0><U+00A4><U+00B9><U+00E0><U+00A4><U+00AE>_<U+00E0><U+00A4><U+0161><U+00E0><U+00A5><U+02C6><U+00E0><U+00A4><U+00A8>_<U+00E0><U+00A4><U+00B8><U+00E0><U+00A5><U+2021>_<U+00E0><U+00A4><U+00A8><U+00E0><U+00A4><U+00B9><U+00E0><U+00A5><U+20AC><U+00E0><U+00A4><U+201A>_<U+00E0><U+00A4><U+00AC><U+00E0><U+00A5><U+02C6><U+00E0><U+00A4><U+00A0><U+00E0><U+00A5><U+2021><U+00E0><U+00A4><U+201A><U+00E0><U+00A4><U+2014><U+00E0><U+00A5><U+2021>
#ShashiKapoor
#Gujarat<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-10 07:48:32",FALSE,NA,939763748113436672,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","ashwin124",25,TRUE,FALSE,NA,NA
"114",114,"RT @nishtha_khare: #MumbaiRains
In our Scripture, it is mentioned that ""starvation will nt lead to salvation"" then there is no point of fas<U+00E2><U+20AC><U+00A6>",FALSE,0,NA,"2017-12-10 07:44:58",FALSE,NA,939762850456772608,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jaruri_suchna3",186,TRUE,FALSE,NA,NA
"115",115,"RT @Trollsnpjs: #MumbaiRains are as unpredictable as your girlfriend. <U+00ED><U+00A0><U+00BD><U+00ED><U+00B8><U+02C6>",FALSE,0,NA,"2017-12-10 07:44:08",FALSE,NA,939762643023249408,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mogambo_12",29,TRUE,FALSE,NA,NA
"116",116,"RT @Trollsnpjs: #MumbaiRains are as unpredictable as your girlfriend. <U+00ED><U+00A0><U+00BD><U+00ED><U+00B8><U+02C6>",FALSE,0,NA,"2017-12-10 07:42:05",FALSE,NA,939762125051797504,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OyeFollowTohKar",29,TRUE,FALSE,NA,NA
"117",117,"RT @MyMumbaiWeather: #MumbaiWeather AM Fog/PM Sun today! With a high of 31C and a low of 24C.",FALSE,0,NA,"2017-12-10 07:40:15",FALSE,NA,939761666547429376,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Amit_Photowalla",1,TRUE,FALSE,NA,NA
